192.168.0.178 - - [09/Sep/2012:10:25:27 +0200] "GET /temps/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:16.0) Gecko/20100101 Firefox/16.0"
192.168.0.177 - - [09/Sep/2012:10:26:07 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-23780-b06QLuRHTrywHHcaeoWI-dsi-vm04 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.177 - - [09/Sep/2012:10:26:07 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 1815 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; fr-fr; GT-I9100P-ORANGE/I9100PBVLP8 Build/IML74K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
192.168.0.33 - - [09/Sep/2012:10:29:36 +0200] "GET /notesif/RSS/RSS_4IF.xml HTTP/1.1" 200 57760 "http://intranet-if.insa-lyon.fr/notesif/RSS/RSS_4IF.xml" "Blogtrottr/2.0"
192.168.0.11 - - [09/Sep/2012:10:32:51 +0200] "GET /notesif HTTP/1.1" 301 248 "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.11 - - [09/Sep/2012:10:32:51 +0200] "GET /notesif/ HTTP/1.1" 302 - "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.11 - - [09/Sep/2012:10:32:52 +0200] "GET /cas/themes/insa/media/favicon.ico;jsessionid=59158C71B7A08980A7E55644BF0D6BB9.dsi-vm04 HTTP/1.1" 404 284 "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.171 - - [09/Sep/2012:10:33:04 +0200] "GET / HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
192.168.0.11 - - [09/Sep/2012:10:33:06 +0200] "GET /notesif HTTP/1.1" 301 248 "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.11 - - [09/Sep/2012:10:33:06 +0200] "GET /notesif/ HTTP/1.1" 302 - "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.11 - - [09/Sep/2012:10:33:07 +0200] "GET /cas/themes/insa/media/favicon.ico;jsessionid=8825F739CC762805A07CE5795E9743E0.dsi-vm03 HTTP/1.1" 404 284 "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.7 - - [09/Sep/2012:10:36:15 +0200] "GET /temps/3IF1.html HTTP/1.1" 200 5211 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
192.168.0.15 - - [09/Sep/2012:10:37:29 +0200] "GET /temps/3IF1.ics HTTP/1.1" 304 - "-" "DataAccess/1.0 (8C148)"
192.168.0.100 - - [09/Sep/2012:10:41:35 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 302 477 "http://if.insa-lyon.fr/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
192.168.0.100 - - [09/Sep/2012:10:41:42 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-346989-mcwpVf6ZNwc6zlQk6hFf-dsi-vm03 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
192.168.0.100 - - [09/Sep/2012:10:41:43 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 3793 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11"
192.168.0.11 - - [09/Sep/2012:10:49:23 +0200] "GET /notesif HTTP/1.1" 301 248 "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.11 - - [09/Sep/2012:10:49:24 +0200] "GET /notesif/ HTTP/1.1" 302 - "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.11 - - [09/Sep/2012:10:49:24 +0200] "GET /cas/themes/insa/media/favicon.ico;jsessionid=EF83515D5DDD3E98DBEE51453BB9BD58.dsi-vm03 HTTP/1.1" 404 284 "-" "Tiny Tiny RSS/1.5.11 (http://tt-rss.org/)"
192.168.0.179 - - [09/Sep/2012:10:52:35 +0200] "GET /temps/3IF1.ics HTTP/1.1" 304 - "-" "DataAccess/1.0 (8C148)"
192.168.0.7 - - [09/Sep/2012:10:53:35 +0200] "GET /temps/3IF4.ics HTTP/1.1" 200 121204 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
192.168.0.65 - - [09/Sep/2012:10:54:28 +0200] "GET /temps/4IF4.ics HTTP/1.1" 200 78500 "-" "DataAccess/1.0 (8J2)"
192.168.0.180 - - [09/Sep/2012:10:55:06 +0200] "GET /temps/4IF3.ics HTTP/1.1" 200 78494 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120824 Thunderbird/15.0 Lightning/1.7"
192.168.0.181 - - [09/Sep/2012:10:55:30 +0200] "GET /SiteWebIF/Intranet-personnel.php HTTP/1.1" 302 478 "http://if.insa-lyon.fr/formation/3if-programme-enseignements" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:55:36 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 302 477 "http://if.insa-lyon.fr/formation/3if-programme-enseignements" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:38 +0200] "GET /SiteWebIF/Intranet-etudiant.php?ticket=ST-347217-IkWNX3v3qyifVyWEjMCO-dsi-vm03 HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:39 +0200] "GET /SiteWebIF/Intranet-etudiant.php HTTP/1.1" 200 3806 "-" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:39 +0200] "GET /stages/style_pfe.css HTTP/1.1" 200 895 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:39 +0200] "GET /stages/InsaIF.ico HTTP/1.1" 200 766 "-" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:39 +0200] "GET /stages/FondInsa.jpg HTTP/1.1" 200 2828 "http://intranet-if.insa-lyon.fr/stages/style_pfe.css" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:39 +0200] "GET /stages/bandeauFinal.jpg HTTP/1.1" 200 50390 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:57 +0200] "GET /temps/ HTTP/1.1" 200 6835 "http://intranet-if.insa-lyon.fr/SiteWebIF/Intranet-etudiant.php" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
192.168.0.181 - - [09/Sep/2012:10:56:57 +0200] "GET /temps/style_emploi_du_temps.css HTTP/1.1" 200 1216 "http://intranet-if.insa-lyon.fr/temps/" "Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1"
